## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\social_stim\soc_002-[b3d6a544-86ff-41a2-94fd-602cf00fc08c]\soc_002-eye_data.idf
## Date:	14.03.2016 13:02:50
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	4878                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	soc_002                                                                                                                                                                                                                                                         
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1280	1024
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Stimulus
1294432607	SMP	1	0	0	361.52	209.76	Faces_Pure_2_low.avi
1294466060	SMP	1	0	0	352.03	189.43	Faces_Pure_2_low.avi
1294499252	SMP	1	0	0	357.65	203.3	Faces_Pure_2_low.avi
1294532605	SMP	1	0	0	349.68	204.73	Faces_Pure_2_low.avi
1294565924	SMP	1	0	0	352.6	198.25	Faces_Pure_2_low.avi
1294599275	SMP	1	0	0	354.2	207.9	Faces_Pure_2_low.avi
1294632626	SMP	1	0	0	359.06	204.15	Faces_Pure_2_low.avi
1294665919	SMP	1	0	0	352.94	191.77	Faces_Pure_2_low.avi
1294699255	SMP	1	0	0	352.07	203.17	Faces_Pure_2_low.avi
1294732588	SMP	1	0	0	354.99	198.6	Faces_Pure_2_low.avi
1294765918	SMP	1	0	0	348.39	192.41	Faces_Pure_2_low.avi
1294799374	SMP	1	0	0	349.89	192.54	Faces_Pure_2_low.avi
1294832595	SMP	1	0	0	359.12	251.61	Faces_Pure_2_low.avi
1294865887	SMP	1	387.92	359.68	0	0	Faces_Pure_2_low.avi
1294899220	SMP	1	383.69	312.54	0	0	Faces_Pure_2_low.avi
1294932591	SMP	1	0	0	378.2	327.62	Faces_Pure_2_low.avi
1294965919	SMP	1	386.22	301.01	0	0	Faces_Pure_2_low.avi
1294999227	SMP	1	0	0	367.27	326.86	Faces_Pure_2_low.avi
1295032548	SMP	1	0	0	383.5	344.88	Faces_Pure_2_low.avi
1295065879	SMP	1	0	0	401.37	341.94	Faces_Pure_2_low.avi
1295099213	SMP	1	0	0	396.57	340.18	Faces_Pure_2_low.avi
1295132589	SMP	1	0	0	392.37	348.45	Faces_Pure_2_low.avi
1295165876	SMP	1	0	0	450.72	351.02	Faces_Pure_2_low.avi
1295199208	SMP	1	0	0	493.04	356.12	Faces_Pure_2_low.avi
1295232592	SMP	1	399.25	315.8	0	0	Faces_Pure_2_low.avi
1295265844	SMP	1	419.19	340.88	0	0	Faces_Pure_2_low.avi
1295299181	SMP	1	0	0	491.7	357.61	Faces_Pure_2_low.avi
1295332508	SMP	1	0	0	500.3	358.61	Faces_Pure_2_low.avi
1295365854	SMP	1	0	0	503.51	358.59	Faces_Pure_2_low.avi
1295399194	SMP	1	0	0	506.77	382.67	Faces_Pure_2_low.avi
1295432549	SMP	1	386.36	193.69	0	0	Faces_Pure_2_low.avi
1295465894	SMP	1	0	0	412.75	294.41	Faces_Pure_2_low.avi
1295499180	SMP	1	391.4	230.8	0	0	Faces_Pure_2_low.avi
1295532503	SMP	1	387.12	193.73	0	0	Faces_Pure_2_low.avi
1295565836	SMP	1	0	0	425.53	262.74	Faces_Pure_2_low.avi
1295599309	SMP	1	390.91	205.9	0	0	Faces_Pure_2_low.avi
1295632505	SMP	1	386.28	177.77	0	0	Faces_Pure_2_low.avi
1295665805	SMP	1	390.66	188.59	0	0	Faces_Pure_2_low.avi
1295699154	SMP	1	387.23	186.7	0	0	Faces_Pure_2_low.avi
1295732520	SMP	1	0	0	430.64	254.19	Faces_Pure_2_low.avi
1295765801	SMP	1	0	0	442.86	264.89	Faces_Pure_2_low.avi
1295799146	SMP	1	390.73	186.4	0	0	Faces_Pure_2_low.avi
1295832510	SMP	1	390.18	180.44	0	0	Faces_Pure_2_low.avi
1295865805	SMP	1	381.72	181.86	0	0	Faces_Pure_2_low.avi
1295899121	SMP	1	0	0	425.56	251.56	Faces_Pure_2_low.avi
1295932528	SMP	1	0	0	421.47	253.12	Faces_Pure_2_low.avi
1295965805	SMP	1	0	0	418.91	249.53	Faces_Pure_2_low.avi
1295999291	SMP	1	0	0	423.14	253.62	Faces_Pure_2_low.avi
1296032430	SMP	1	385.15	185.86	0	0	Faces_Pure_2_low.avi
1296065803	SMP	1	0	0	419.65	263.37	Faces_Pure_2_low.avi
1296099088	SMP	1	385.45	186.83	0	0	Faces_Pure_2_low.avi
1296132463	SMP	1	385.77	187.96	0	0	Faces_Pure_2_low.avi
1296165760	SMP	1	0	0	420.64	247.83	Faces_Pure_2_low.avi
1296199110	SMP	1	0	0	422.26	253.02	Faces_Pure_2_low.avi
1296232417	SMP	1	0	0	426.49	262.67	Faces_Pure_2_low.avi
1296265752	SMP	1	386.78	178.64	0	0	Faces_Pure_2_low.avi
1296299086	SMP	1	0	0	425.88	259.24	Faces_Pure_2_low.avi
1296332462	SMP	1	387.38	191.02	0	0	Faces_Pure_2_low.avi
1296365754	SMP	1	0	0	735.34	446.53	Faces_Pure_2_low.avi
1296399290	SMP	1	0	0	0	0	Faces_Pure_2_low.avi
1296432387	SMP	1	0	0	0	0	Faces_Pure_2_low.avi
1296465750	SMP	1	0	0	0	0	Faces_Pure_2_low.avi
1296499051	SMP	1	0	0	917.02	610.13	Faces_Pure_2_low.avi
1296532383	SMP	1	0	0	915.92	620.87	Faces_Pure_2_low.avi
1296565727	SMP	1	0	0	922.51	588.68	Faces_Pure_2_low.avi
1296599076	SMP	1	0	0	929.4	611.1	Faces_Pure_2_low.avi
1296632382	SMP	1	0	0	938.8	610.89	Faces_Pure_2_low.avi
1296665709	SMP	1	0	0	929.17	616.66	Faces_Pure_2_low.avi
1296699043	SMP	1	0	0	926.99	608.47	Faces_Pure_2_low.avi
1296732375	SMP	1	0	0	835.48	455.35	Faces_Pure_2_low.avi
1296765718	SMP	1	0	0	591.9	332.55	Faces_Pure_2_low.avi
1296799249	SMP	1	0	0	574.62	321.09	Faces_Pure_2_low.avi
1296832349	SMP	1	0	0	574.7	340.83	Faces_Pure_2_low.avi
1296865684	SMP	1	0	0	581.6	313.72	Faces_Pure_2_low.avi
1296899011	SMP	1	0	0	580.39	361.1	Faces_Pure_2_low.avi
1296932382	SMP	1	0	0	570.39	328.12	Faces_Pure_2_low.avi
1296965762	SMP	1	0	0	570.78	335.01	Faces_Pure_2_low.avi
1296999021	SMP	1	0	0	569.06	357.05	Faces_Pure_2_low.avi
1297032345	SMP	1	0	0	570.06	361.8	Faces_Pure_2_low.avi
1297065740	SMP	1	0	0	561.12	352.02	Faces_Pure_2_low.avi
1297099007	SMP	1	0	0	547.68	344.61	Faces_Pure_2_low.avi
1297132336	SMP	1	0	0	538.32	348.53	Faces_Pure_2_low.avi
1297165671	SMP	1	0	0	542.58	369.65	Faces_Pure_2_low.avi
1297199099	SMP	1	0	0	540.2	357.06	Faces_Pure_2_low.avi
1297232304	SMP	1	468.76	320.4	0	0	Faces_Pure_2_low.avi
1297265675	SMP	1	445.58	244.45	0	0	Faces_Pure_2_low.avi
1297298969	SMP	1	457.53	234.15	0	0	Faces_Pure_2_low.avi
1297332299	SMP	1	458.57	303.81	0	0	Faces_Pure_2_low.avi
1297365634	SMP	1	460.47	295.55	0	0	Faces_Pure_2_low.avi
1297398980	SMP	1	0	0	537.97	356.16	Faces_Pure_2_low.avi
1297432297	SMP	1	450.26	290.67	0	0	Faces_Pure_2_low.avi
1297465632	SMP	1	467.59	295.66	0	0	Faces_Pure_2_low.avi
1297498959	SMP	1	0	0	536.4	349.79	Faces_Pure_2_low.avi
1297532298	SMP	1	0	0	534.73	359.65	Faces_Pure_2_low.avi
1297565632	SMP	1	0	0	530.94	354.66	Faces_Pure_2_low.avi
1297599058	SMP	1	0	0	532.39	346	Faces_Pure_2_low.avi
1297632266	SMP	1	480.23	306.65	0	0	Faces_Pure_2_low.avi
1297665590	SMP	1	597.62	297.07	682.84	159.65	Faces_Pure_2_low.avi
1297698926	SMP	1	608.35	313.01	0	0	Faces_Pure_2_low.avi
1297732254	SMP	1	615.18	317.11	0	0	Faces_Pure_2_low.avi
1297765598	SMP	1	0	0	0	0	Faces_Pure_2_low.avi
1297798939	SMP	1	0	0	686.55	318.22	Faces_Pure_2_low.avi
1297832252	SMP	1	627.26	315.77	0	0	Faces_Pure_2_low.avi
1297865586	SMP	1	0	0	686.5	284.19	Faces_Pure_2_low.avi
1297898919	SMP	1	620.58	316.33	0	0	Faces_Pure_2_low.avi
1297932252	SMP	1	630.74	309.19	0	0	Faces_Pure_2_low.avi
1297965696	SMP	1	627.96	314.88	0	0	Faces_Pure_2_low.avi
1297998970	SMP	1	0	0	680.73	275.66	Faces_Pure_2_low.avi
1298032235	SMP	1	636.1	307.43	0	0	Faces_Pure_2_low.avi
1298065560	SMP	1	672.89	289.89	0	0	Faces_Pure_2_low.avi
1298098877	SMP	1	507.43	182.53	0	0	Faces_Pure_2_low.avi
1298132219	SMP	1	0	0	419.1	145.23	Faces_Pure_2_low.avi
1298165549	SMP	1	0	0	450.58	136.86	Faces_Pure_2_low.avi
1298198898	SMP	1	430.07	155.39	0	0	Faces_Pure_2_low.avi
1298232294	SMP	1	424.38	126.96	0	0	Faces_Pure_2_low.avi
1298265547	SMP	1	0	0	435.16	119.18	Faces_Pure_2_low.avi
1298298877	SMP	1	427.09	120.55	0	0	Faces_Pure_2_low.avi
1298332208	SMP	1	0	0	449.44	127.58	Faces_Pure_2_low.avi
1298365544	SMP	1	0	0	437.34	126.64	Faces_Pure_2_low.avi
1298398883	SMP	1	0	0	435.29	133.86	Faces_Pure_2_low.avi
1298432175	SMP	1	0	0	439.29	118.02	Faces_Pure_2_low.avi
1298465519	SMP	1	425.17	120.68	0	0	Faces_Pure_2_low.avi
1298498833	SMP	1	421.68	129.47	0	0	Faces_Pure_2_low.avi
1298532180	SMP	1	419.9	115.91	0	0	Faces_Pure_2_low.avi
1298565510	SMP	1	413.91	129.22	0	0	Faces_Pure_2_low.avi
1298598851	SMP	1	0	0	443.3	116.17	Faces_Pure_2_low.avi
1298632165	SMP	1	416.62	122.85	0	0	Faces_Pure_2_low.avi
1298665500	SMP	1	420.46	117.23	0	0	Faces_Pure_2_low.avi
1298698839	SMP	1	649.15	120.76	0	0	Faces_Pure_2_low.avi
1298732173	SMP	1	666.26	122.54	0	0	Faces_Pure_2_low.avi
1298765503	SMP	1	666.86	132.36	0	0	Faces_Pure_2_low.avi
1298798841	SMP	1	658.04	130.4	0	0	Faces_Pure_2_low.avi
1298832135	SMP	1	647.68	125.95	0	0	Faces_Pure_2_low.avi
1298865475	SMP	1	657.08	137.53	0	0	Faces_Pure_2_low.avi
1298898797	SMP	1	644.41	130.81	0	0	Faces_Pure_2_low.avi
1298932134	SMP	1	0	0	662.25	122.78	Faces_Pure_2_low.avi
1298965462	SMP	1	648.31	114.96	0	0	Faces_Pure_2_low.avi
1298998871	SMP	1	627.35	109.41	0	0	Faces_Pure_2_low.avi
1299032129	SMP	1	626.69	101.99	0	0	Faces_Pure_2_low.avi
1299065534	SMP	1	632.22	126.89	0	0	Faces_Pure_2_low.avi
1299098794	SMP	1	658.29	130.18	0	0	Faces_Pure_2_low.avi
1299132130	SMP	1	674.77	188.94	0	0	Faces_Pure_2_low.avi
1299165458	SMP	1	650.11	238.81	0	0	Faces_Pure_2_low.avi
1299198798	SMP	1	655.57	253.02	0	0	Faces_Pure_2_low.avi
1299232095	SMP	1	664.5	251.92	0	0	Faces_Pure_2_low.avi
1299265427	SMP	1	669.02	277.5	0	0	Faces_Pure_2_low.avi
1299298757	SMP	1	669.06	252.78	0	0	Faces_Pure_2_low.avi
1299332106	SMP	1	687.19	269.65	0	0	Faces_Pure_2_low.avi
1299365423	SMP	1	674	264.56	0	0	Faces_Pure_2_low.avi
1299398769	SMP	1	0	0	678.59	260.37	Faces_Pure_2_low.avi
1299432079	SMP	1	672.47	277.92	0	0	Faces_Pure_2_low.avi
1299465434	SMP	1	0	0	695.37	264.84	Faces_Pure_2_low.avi
1299498819	SMP	1	0	0	696.57	277.38	Faces_Pure_2_low.avi
1299532095	SMP	1	0	0	694.79	282.5	Faces_Pure_2_low.avi
1299565420	SMP	1	0	0	691.93	284.56	Faces_Pure_2_low.avi
1299598758	SMP	1	0	0	686.88	287.79	Faces_Pure_2_low.avi
1299632055	SMP	1	0	0	683.48	290.47	Faces_Pure_2_low.avi
1299665395	SMP	1	663.74	278.01	0	0	Faces_Pure_2_low.avi
1299698710	SMP	1	652.38	293.53	0	0	Faces_Pure_2_low.avi
1299732075	SMP	1	648.19	302.77	0	0	Faces_Pure_2_low.avi
1299765416	SMP	1	636.18	285.8	0	0	Faces_Pure_2_low.avi
1299798749	SMP	1	636.9	291.44	0	0	Faces_Pure_2_low.avi
1299832041	SMP	1	0	0	660.73	287.81	Faces_Pure_2_low.avi
1299865370	SMP	1	0	0	645.72	278.9	Faces_Pure_2_low.avi
1299898720	SMP	1	619.71	295.14	0	0	Faces_Pure_2_low.avi
1299932043	SMP	1	579.12	432.08	0	0	Faces_Pure_2_low.avi
1299965463	SMP	1	0	0	0	0	Faces_Pure_2_low.avi
1299998718	SMP	1	0	0	0	0	Faces_Pure_2_low.avi
1300031994	SMP	1	0	0	0	0	Faces_Pure_2_low.avi
1300065347	SMP	1	0	0	0	0	Faces_Pure_2_low.avi
1300098676	SMP	1	0	0	661.34	220.33	Faces_Pure_2_low.avi
1300132003	SMP	1	623.43	271.6	0	0	Faces_Pure_2_low.avi
1300165334	SMP	1	642.9	271.19	0	0	Faces_Pure_2_low.avi
1300198681	SMP	1	0	0	646.32	252.09	Faces_Pure_2_low.avi
1300231996	SMP	1	629.75	241.82	0	0	Faces_Pure_2_low.avi
1300265336	SMP	1	0	0	654.17	201.56	Faces_Pure_2_low.avi
1300298667	SMP	1	630.59	219.71	0	0	Faces_Pure_2_low.avi
1300331998	SMP	1	0	0	652.59	188.87	Faces_Pure_2_low.avi
1300365338	SMP	1	0	0	643.95	219.91	Faces_Pure_2_low.avi
1300398673	SMP	1	632.06	229.93	0	0	Faces_Pure_2_low.avi
1300431966	SMP	1	633.03	227.77	0	0	Faces_Pure_2_low.avi
1300465366	SMP	1	638.83	234.78	0	0	Faces_Pure_2_low.avi
1300498632	SMP	1	0	0	644.23	223.17	Faces_Pure_2_low.avi
1300531948	SMP	1	0	0	651.53	212.16	Faces_Pure_2_low.avi
1300565294	SMP	1	0	0	641.89	184.05	Faces_Pure_2_low.avi
1300598646	SMP	1	649.57	219.33	0	0	Faces_Pure_2_low.avi
1300631959	SMP	1	651.36	214.59	0	0	Faces_Pure_2_low.avi
1300665293	SMP	1	653.66	196.56	0	0	Faces_Pure_2_low.avi
1300698625	SMP	1	662.69	209.43	0	0	Faces_Pure_2_low.avi
1300731972	SMP	1	662.78	207.63	0	0	Faces_Pure_2_low.avi
1300765294	SMP	1	0	0	547.62	224.13	Faces_Pure_2_low.avi
1300798695	SMP	1	0	0	561.11	257.26	Faces_Pure_2_low.avi
1300831921	SMP	1	0	0	568.13	248.76	Faces_Pure_2_low.avi
1300865248	SMP	1	0	0	560.66	279.22	Faces_Pure_2_low.avi
1300898592	SMP	1	0	0	552.78	289.1	Faces_Pure_2_low.avi
1300931919	SMP	1	0	0	562.85	288.9	Faces_Pure_2_low.avi
1300965275	SMP	1	0	0	556.63	242.44	Faces_Pure_2_low.avi
1300998597	SMP	1	540.97	226.16	0	0	Faces_Pure_2_low.avi
1301031922	SMP	1	554.25	257.29	0	0	Faces_Pure_2_low.avi
1301065264	SMP	1	551.38	253.73	0	0	Faces_Pure_2_low.avi
1301098590	SMP	1	0	0	551.81	270.25	Faces_Pure_2_low.avi
1301131962	SMP	1	0	0	551.5	290.55	Faces_Pure_2_low.avi
1301165254	SMP	1	544.03	278.36	0	0	Faces_Pure_2_low.avi
1301198586	SMP	1	539.67	288.14	0	0	Faces_Pure_2_low.avi
1301231881	SMP	1	0	0	554.54	283.31	Faces_Pure_2_low.avi
1301265221	SMP	1	534.42	307.74	0	0	Faces_Pure_2_low.avi
1301298545	SMP	1	535.33	272.33	0	0	Faces_Pure_2_low.avi
1301331880	SMP	1	536.46	363.17	0	0	Faces_Pure_2_low.avi
1301365216	SMP	1	0	0	555.17	289.83	Faces_Pure_2_low.avi
1301398559	SMP	1	0	0	558.46	305.52	Faces_Pure_2_low.avi
1301431873	SMP	1	0	0	562.36	333.94	Faces_Pure_2_low.avi
1301465210	SMP	1	532.21	372.85	0	0	Faces_Pure_2_low.avi
1301498544	SMP	1	531.6	336.21	0	0	Faces_Pure_2_low.avi
1301531875	SMP	1	0	0	558.44	341.39	Faces_Pure_2_low.avi
1301565217	SMP	1	523.94	329.54	0	0	Faces_Pure_2_low.avi
1301598554	SMP	1	0	0	562.15	329.1	Faces_Pure_2_low.avi
1301631841	SMP	1	0	0	564.67	357.96	Faces_Pure_2_low.avi
1301665185	SMP	1	0	0	556.7	356.99	Faces_Pure_2_low.avi
1301698507	SMP	1	0	0	557.77	333.7	Faces_Pure_2_low.avi
1301731836	SMP	1	529.74	320.66	0	0	Faces_Pure_2_low.avi
1301765175	SMP	1	0	0	561.04	338.75	Faces_Pure_2_low.avi
1301798514	SMP	1	525.49	323.91	0	0	Faces_Pure_2_low.avi
1301831833	SMP	1	0	0	560.16	338.27	Faces_Pure_2_low.avi
1301865168	SMP	1	0	0	567.02	385.2	Faces_Pure_2_low.avi
1301898500	SMP	1	527.8	364.16	0	0	Faces_Pure_2_low.avi
1301931839	SMP	1	0	0	569.86	395.48	Faces_Pure_2_low.avi
1301965226	SMP	1	0	0	584.72	469.69	Faces_Pure_2_low.avi
1301998509	SMP	1	0	0	590.68	471.93	Faces_Pure_2_low.avi
1302031799	SMP	1	532.35	412.18	0	0	Faces_Pure_2_low.avi
1302065135	SMP	1	531.98	461.72	0	0	Faces_Pure_2_low.avi
1302098462	SMP	1	0	0	577.49	432.01	Faces_Pure_2_low.avi
1302131799	SMP	1	0	0	598.33	405.86	Faces_Pure_2_low.avi
1302165114	SMP	1	539.23	447.87	0	0	Faces_Pure_2_low.avi
1302198472	SMP	1	551.21	457.15	0	0	Faces_Pure_2_low.avi
1302231793	SMP	1	0	0	597.82	448.27	Faces_Pure_2_low.avi
1302265130	SMP	1	541.08	447.69	0	0	Faces_Pure_2_low.avi
1302298459	SMP	1	550.15	458.56	0	0	Faces_Pure_2_low.avi
1302331793	SMP	1	536.78	456.05	0	0	Faces_Pure_2_low.avi
1302365130	SMP	1	0	0	595.02	410.51	Faces_Pure_2_low.avi
1302398464	SMP	1	551.78	466.24	0	0	Faces_Pure_2_low.avi
1302431763	SMP	1	0	0	601.08	431.9	Faces_Pure_2_low.avi
1302465095	SMP	1	535.31	503.05	0	0	Faces_Pure_2_low.avi
1302498440	SMP	1	0	0	603.6	439.38	Faces_Pure_2_low.avi
1302531756	SMP	1	550	441.42	0	0	Faces_Pure_2_low.avi
1302565092	SMP	1	550.99	458.07	0	0	Faces_Pure_2_low.avi
1302598429	SMP	1	0	0	608.84	447.97	Faces_Pure_2_low.avi
1302631747	SMP	1	552.95	462.58	0	0	Faces_Pure_2_low.avi
1302665077	SMP	1	0	0	613	467.47	Faces_Pure_2_low.avi
1302698447	SMP	1	0	0	613.65	407.93	Faces_Pure_2_low.avi
1302731762	SMP	1	0	0	618.89	440.21	Faces_Pure_2_low.avi
1302765093	SMP	1	561.66	459.61	0	0	Faces_Pure_2_low.avi
1302798425	SMP	1	571.19	480.79	0	0	Faces_Pure_2_low.avi
1302831753	SMP	1	591.17	450.09	0	0	Faces_Pure_2_low.avi
1302865059	SMP	1	580.21	485.03	0	0	Faces_Pure_2_low.avi
1302898380	SMP	1	577.12	443.23	0	0	Faces_Pure_2_low.avi
1302931712	SMP	1	0	0	630.75	435.74	Faces_Pure_2_low.avi
1302965048	SMP	1	0	0	648.35	439.14	Faces_Pure_2_low.avi
1302998393	SMP	1	0	0	655.39	439.42	Faces_Pure_2_low.avi
1303031710	SMP	1	0	0	668.35	438.14	Faces_Pure_2_low.avi
1303065042	SMP	1	589.33	483.88	0	0	Faces_Pure_2_low.avi
1303098370	SMP	1	0	0	681.65	446.79	Faces_Pure_2_low.avi
1303131709	SMP	1	0	0	657.63	438.5	Faces_Pure_2_low.avi
1303165058	SMP	1	590.71	455.38	0	0	Faces_Pure_2_low.avi
1303198486	SMP	1	603.45	464.06	0	0	Faces_Pure_2_low.avi
1303231670	SMP	1	0	0	648.33	450.28	Faces_Pure_2_low.avi
1303265001	SMP	1	0	0	648.64	449.41	Faces_Pure_2_low.avi
1303298343	SMP	1	582.52	498.67	0	0	Faces_Pure_2_low.avi
1303331673	SMP	1	597.76	480.53	0	0	Faces_Pure_2_low.avi
1303365008	SMP	1	0	0	645.54	431.88	Faces_Pure_2_low.avi
1303398368	SMP	1	0	0	666.18	442.13	Faces_Pure_2_low.avi
1303431664	SMP	1	593.33	455	0	0	Faces_Pure_2_low.avi
1303465001	SMP	1	0	0	609.64	442.84	Faces_Pure_2_low.avi
1303498334	SMP	1	571.67	445.05	0	0	Faces_Pure_2_low.avi
1303531666	SMP	1	576.61	432.15	0	0	Faces_Pure_2_low.avi
1303565003	SMP	1	566.4	438.15	0	0	Faces_Pure_2_low.avi
1303598352	SMP	1	560.15	420.86	0	0	Faces_Pure_2_low.avi
1303631634	SMP	1	533.2	484.28	0	0	Faces_Pure_2_low.avi
1303665000	SMP	1	550.04	403.9	0	0	Faces_Pure_2_low.avi
1303698300	SMP	1	549.86	471.94	0	0	Faces_Pure_2_low.avi
1303731628	SMP	1	534.55	465.08	0	0	Faces_Pure_2_low.avi
1303764984	SMP	1	517.37	415.36	0	0	Faces_Pure_2_low.avi
1303798312	SMP	1	521.22	426.65	0	0	Faces_Pure_2_low.avi
1303831625	SMP	1	507.27	453.67	0	0	Faces_Pure_2_low.avi
1303864958	SMP	1	511.13	412.48	0	0	Faces_Pure_2_low.avi
1303898291	SMP	1	506.25	410.66	0	0	Faces_Pure_2_low.avi
1303931621	SMP	1	507.39	401.24	0	0	Faces_Pure_2_low.avi
1303964977	SMP	1	509.44	425.08	0	0	Faces_Pure_2_low.avi
1303998297	SMP	1	507.6	414.4	0	0	Faces_Pure_2_low.avi
1304031565	SMP	1	507.52	411.81	0	0	Faces_Pure_2_low.avi
1304064962	SMP	1	505.41	423.24	0	0	Faces_Pure_2_low.avi
1304098272	SMP	1	505.83	502.4	0	0	Faces_Pure_2_low.avi
1304131588	SMP	1	506.24	514.65	0	0	Faces_Pure_2_low.avi
1304164918	SMP	1	504.82	626	0	0	Faces_Pure_2_low.avi
1304198283	SMP	1	0	0	0	0	Faces_Pure_2_low.avi
1304231620	SMP	1	509.22	562.71	0	0	Faces_Pure_2_low.avi
1304264963	SMP	1	0	0	586.64	603.94	Faces_Pure_2_low.avi
1304298250	SMP	1	0	0	572.33	614.65	Faces_Pure_2_low.avi
1304331574	SMP	1	0	0	553.5	571.37	Faces_Pure_2_low.avi
1304364928	SMP	1	0	0	0	0	Faces_Pure_2_low.avi
1304398255	SMP	1	0	0	559.77	571.65	Faces_Pure_2_low.avi
1304431541	SMP	1	0	0	570.5	564.57	Faces_Pure_2_low.avi
1304465010	SMP	1	0	0	366.62	381.54	Faces_Pure_2_low.avi
1304498209	SMP	1	0	0	296.64	292.6	Faces_Pure_2_low.avi
1304531554	SMP	1	0	0	279	263.13	Faces_Pure_2_low.avi
1304564881	SMP	1	0	0	282.46	254.51	Faces_Pure_2_low.avi
1304598221	SMP	1	0	0	287.05	268.88	Faces_Pure_2_low.avi
1304631545	SMP	1	0	0	282.43	262.77	Faces_Pure_2_low.avi
1304664895	SMP	1	0	0	281.09	256.23	Faces_Pure_2_low.avi
1304698203	SMP	1	0	0	282.11	250.06	Faces_Pure_2_low.avi
1304731534	SMP	1	0	0	284.85	261.82	Faces_Pure_2_low.avi
1304764877	SMP	1	0	0	295.34	268.59	Faces_Pure_2_low.avi
1304798276	SMP	1	0	0	299.43	243.79	Faces_Pure_2_low.avi
1304831506	SMP	1	0	0	293.48	237.29	Faces_Pure_2_low.avi
1304864849	SMP	1	0	0	298.66	250.05	Faces_Pure_2_low.avi
1304898167	SMP	1	497.72	283.56	0	0	Faces_Pure_2_low.avi
1304931506	SMP	1	0	0	917.56	246.53	Faces_Pure_2_low.avi
1304965038	SMP	1	0	0	907.25	242	Faces_Pure_2_low.avi
1304998215	SMP	1	0	0	906.52	233.79	Faces_Pure_2_low.avi
1305031500	SMP	1	0	0	904.87	230.17	Faces_Pure_2_low.avi
1305064829	SMP	1	0	0	902.54	222.36	Faces_Pure_2_low.avi
1305098162	SMP	1	0	0	903.88	227.05	Faces_Pure_2_low.avi
1305131496	SMP	1	0	0	901.81	235.24	Faces_Pure_2_low.avi
1305164864	SMP	1	0	0	904.15	238.66	Faces_Pure_2_low.avi
1305198178	SMP	1	0	0	903.85	237.44	Faces_Pure_2_low.avi
1305231462	SMP	1	0	0	631.72	315.67	Faces_Pure_2_low.avi
1305264811	SMP	1	0	0	587.27	349.91	Faces_Pure_2_low.avi
1305298135	SMP	1	0	0	596.09	359.45	Faces_Pure_2_low.avi
1305331466	SMP	1	0	0	590.94	319.68	Faces_Pure_2_low.avi
1305364801	SMP	1	0	0	594.86	349.39	Faces_Pure_2_low.avi
1305398145	SMP	1	0	0	593.02	372.46	Faces_Pure_2_low.avi
1305431459	SMP	1	0	0	587.57	347.65	Faces_Pure_2_low.avi
1305464861	SMP	1	514.04	374.65	0	0	Faces_Pure_2_low.avi
1305498122	SMP	1	522.45	357.6	0	0	Faces_Pure_2_low.avi
1305531463	SMP	1	0	0	582.99	332.32	Faces_Pure_2_low.avi
1305564774	SMP	1	487.72	352.88	0	0	Faces_Pure_2_low.avi
1305598194	SMP	1	455.55	355.71	0	0	Faces_Pure_2_low.avi
1305631424	SMP	1	469.98	358.92	0	0	Faces_Pure_2_low.avi
1305664768	SMP	1	475.62	363.9	0	0	Faces_Pure_2_low.avi
1305698085	SMP	1	0	0	520.13	389.51	Faces_Pure_2_low.avi
1305731423	SMP	1	455.1	344.6	0	0	Faces_Pure_2_low.avi
1305764770	SMP	1	465.97	356.8	0	0	Faces_Pure_2_low.avi
1305798094	SMP	1	459.65	379.55	0	0	Faces_Pure_2_low.avi
1305831417	SMP	1	462.13	332.19	0	0	Faces_Pure_2_low.avi
1305864745	SMP	1	467.57	367.08	0	0	Faces_Pure_2_low.avi
1305898077	SMP	1	477.83	356.49	0	0	Faces_Pure_2_low.avi
1305931419	SMP	1	469.48	362.85	0	0	Faces_Pure_2_low.avi
1305964880	SMP	1	479.13	351.05	0	0	Faces_Pure_2_low.avi
1305998105	SMP	1	477.52	373.05	0	0	Faces_Pure_2_low.avi
1306031376	SMP	1	333.13	340.03	0	0	Faces_Pure_2_low.avi
1306064744	SMP	1	337.53	332.22	0	0	Faces_Pure_2_low.avi
1306098043	SMP	1	328.42	332.48	0	0	Faces_Pure_2_low.avi
1306131380	SMP	1	0	0	346.63	314.88	Faces_Pure_2_low.avi
1306164713	SMP	1	0	0	347.7	326.37	Faces_Pure_2_low.avi
